review,rating,date,bank,source,sentiment_label,sentiment_score
I wanted to share some concerns about your Supper App. It appears to be experiencing reliability issues and isn’t performing as expected. I hope this can be addressed soon to improve the user experience. One star 🌟 for now.,1,2025-03-19 15:49:23,Dashen,Google Play Store,NEGATIVE,0.9980534315109253
"best ever digital banking sector essay for understanding ,smart and convince for using",5,2025-03-19 13:46:08,Dashen,Google Play Store,POSITIVE,0.9997392296791077
good and latest,5,2025-03-18 15:59:02,Dashen,Google Play Store,POSITIVE,0.9998561143875122
The best App of all,5,2025-03-17 22:37:55,Dashen,Google Play Store,POSITIVE,0.9998633861541748
Worst app ever,1,2025-03-15 23:44:10,Dashen,Google Play Store,NEGATIVE,0.9997803568840027
"This app is the most unreliable mobile banking application I have ever used for transaction, it is very late, non-responsive and full of bugs. Its is very disappointing. It is just inconvinient, and not user friendly and compatabke at all !!!!!!",1,2025-03-14 15:45:53,Dashen,Google Play Store,NEGATIVE,0.9997894167900085
Naiycapp,5,2025-03-14 01:06:26,Dashen,Google Play Store,POSITIVE,0.8075176477432251
Good,5,2025-03-13 13:48:00,Dashen,Google Play Store,POSITIVE,0.9998161196708679
The app is good but it has no USSD option,4,2025-03-13 10:28:45,Dashen,Google Play Store,NEGATIVE,0.9952346682548523
Hey great,5,2025-03-12 13:58:05,Dashen,Google Play Store,POSITIVE,0.999745786190033
I have used many mobile banking and also tellebir and mpesa nothing come close to this app. Well done Dashen indeed one step a head. A lot of cool features that amole hasn't the receipt and the account statement is superb for me. I hope you add more integrated small apps to.,5,2025-03-12 09:52:45,Dashen,Google Play Store,POSITIVE,0.9984980821609497
The app is good but it ask update every week so tiring,2,2025-03-11 14:41:47,Dashen,Google Play Store,NEGATIVE,0.9951795339584351
It good and easy to use,5,2025-03-11 10:08:03,Dashen,Google Play Store,POSITIVE,0.9998750686645508
በጣም አሪፍ መተግበሪያ ነው ። አመሠግናለሁ ።,5,2025-03-10 17:38:29,Dashen,Google Play Store,NEGATIVE,0.9200407862663269
"Greately improved since it was released! I really like the budget and expense tegistration feature. For ATM or POS withdrawals, it is not possible to account these expenses, even if it is visible on the transactions window. If that can be worked on, it will be improve so much!!",5,2025-03-10 13:06:34,Dashen,Google Play Store,POSITIVE,0.9655694961547852
Excellent,5,2025-03-10 13:06:14,Dashen,Google Play Store,POSITIVE,0.9998434782028198
Good,5,2025-03-08 14:29:09,Dashen,Google Play Store,POSITIVE,0.9998161196708679
Wow Excellent app,5,2025-03-08 12:43:31,Dashen,Google Play Store,POSITIVE,0.9998443126678467
Nice app but i experience some issues with others banks transfer it keeps saying account is not exist most of the time.,4,2025-03-08 11:47:02,Dashen,Google Play Store,NEGATIVE,0.9983522891998291
Add the option to send money to any telebirr account like amole does.,3,2025-03-08 10:45:48,Dashen,Google Play Store,NEGATIVE,0.995681881904602
It's best,5,2025-03-08 10:13:14,Dashen,Google Play Store,POSITIVE,0.999842643737793
no one dashen yichlal,5,2025-03-07 10:15:57,Dashen,Google Play Store,NEGATIVE,0.9842472076416016
In short ! I'm so proud of this app developers for their highest professional of developing. Thanks,5,2025-03-06 14:41:23,Dashen,Google Play Store,POSITIVE,0.9998522996902466
The speed is too slow. Need some improvements.,2,2025-03-06 03:03:46,Dashen,Google Play Store,NEGATIVE,0.9997935891151428
good app,5,2025-03-04 10:49:10,Dashen,Google Play Store,POSITIVE,0.9998493194580078
Fantastic app,5,2025-03-01 10:53:56,Dashen,Google Play Store,POSITIVE,0.9998588562011719
Good,5,2025-02-28 21:43:31,Dashen,Google Play Store,POSITIVE,0.9998161196708679
I wish dark mode feature is add as an option but it's good app,5,2025-02-27 17:12:06,Dashen,Google Play Store,POSITIVE,0.9998013377189636
"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",5,2025-02-26 17:02:40,Dashen,Google Play Store,POSITIVE,0.9995073080062866
"The Dashen Super App is a game-changer in digital banking, offering a seamless and convenient experience. With its user-friendly interface, fast transactions, and a wide range of financial services, it simplifies banking for customers. Features like bill payments, fund transfers, mobile top-ups, and loan applications make it an all-in-one solution. Plus, its security measures ensure safe and reliable Experiance effortless banking",5,2025-02-26 13:30:26,Dashen,Google Play Store,POSITIVE,0.9977291226387024
ከጰነጨየጠ,2,2025-02-26 13:20:24,Dashen,Google Play Store,NEGATIVE,0.6970564723014832
"It has good feature. But, it is Very Slow! difficult to pay or receive. The Speed should be improved, else I didn't recommend.",2,2025-02-24 20:23:10,Dashen,Google Play Store,NEGATIVE,0.9960646033287048
Excellent app,5,2025-02-24 11:47:44,Dashen,Google Play Store,POSITIVE,0.9998356103897095
አፕልኬሽኑ አሪፍ ሆኖ ሳለ ቴሌብር ወደራስ ብቻ ለምን ሆነ እንደ ድሮው ለሰውም መላክ ቢቻል,4,2025-02-22 16:28:31,Dashen,Google Play Store,NEGATIVE,0.9528433680534363
No good,1,2025-02-22 04:45:39,Dashen,Google Play Store,NEGATIVE,0.9996987581253052
Wow amazing app,5,2025-02-21 11:27:50,Dashen,Google Play Store,POSITIVE,0.9998513460159302
best platform... Please avoid otp,5,2025-02-21 08:28:04,Dashen,Google Play Store,POSITIVE,0.9228953123092651
Super smart app.,5,2025-02-18 15:28:05,Dashen,Google Play Store,POSITIVE,0.9997984766960144
best 👍👍,5,2025-02-16 14:43:36,Dashen,Google Play Store,POSITIVE,0.9997019171714783
I don't know what happens but the application is not send verification pass code you should fix that,1,2025-02-16 13:01:44,Dashen,Google Play Store,NEGATIVE,0.9973721504211426
This app doesn't work on my phone my phone is Samsung Galaxy s7 android version 9 All other financial apps work like telebirr CBE M_pesa...,1,2025-02-14 15:13:54,Dashen,Google Play Store,NEGATIVE,0.9974337220191956
"Dashen Super app is secure, very easy to use and has more services uniquely like budgeting, chat, IPS...",5,2025-02-14 11:46:51,Dashen,Google Play Store,POSITIVE,0.9937819838523865
Amazing and user friendly supper app and looking forward the additional features,5,2025-02-14 07:33:32,Dashen,Google Play Store,POSITIVE,0.9998486042022705
it's amazing app i have seen ever,5,2025-02-13 22:00:54,Dashen,Google Play Store,POSITIVE,0.9998574256896973
One star deducted for not to able to transfer to telebirr.,4,2025-02-13 20:41:25,Dashen,Google Play Store,NEGATIVE,0.9903808236122131
ጥሩ ነው ግን በደንብ ሊሸሻል ይገባል,4,2025-02-13 15:37:01,Dashen,Google Play Store,NEGATIVE,0.9046952128410339
ፍጥነቱ በጣም አሪፍ ነው! እና ቀለል ያለ ነው ! ነገር ግን ተጨማሪ ወደ ቴሌብር ኤጀንት መላኪያ አፕ ቢካተትበት ጥሩ ነው::,4,2025-02-12 22:04:57,Dashen,Google Play Store,NEGATIVE,0.9328107237815857
Keep up the good work and pleas add water and electric utility payment,5,2025-02-12 11:32:07,Dashen,Google Play Store,POSITIVE,0.9986761212348938
The app missed some important features 1. It does't show recent transactions 2. Transfer to Telebirr limited to own telebirr 3. The statement does't show running balance,2,2025-02-11 08:17:00,Dashen,Google Play Store,NEGATIVE,0.9995891451835632
"Simple, Fast and Easy ⭐⭐⭐🎉",4,2025-02-10 21:50:05,Dashen,Google Play Store,POSITIVE,0.9996811151504517
"የሚገርም aplication ነው, ነገር ግን ብር ትራንስፈር ሲደረግ ያለ ፒን መሆኑ risk አለው ሁሉ ጊዜ የ ትራንስፈር መደምደሚያ ፒን መሆን አለበት!!!!!!!!!!!!:: አሱ ቢስተካከል 5 star አስከዛው ግን 4 ሰጥቻለው::",4,2025-02-09 13:11:56,Dashen,Google Play Store,NEGATIVE,0.8565720319747925
Baankii daashin baankii hudna galeessa galatoomaa isinii woliin jirra Godina jimmaa magaalaa Aggaaroo irraa Muaz Abamecha Abamilki,5,2025-02-07 22:53:12,Dashen,Google Play Store,NEGATIVE,0.9961472749710083
Good,5,2025-02-07 18:43:21,Dashen,Google Play Store,POSITIVE,0.9998161196708679
It doesn't work,1,2025-02-07 15:51:08,Dashen,Google Play Store,NEGATIVE,0.9997813105583191
"#Dashen Super App; Super easy to use, secure, and fast transaction. Love it!",5,2025-02-07 14:32:13,Dashen,Google Play Store,POSITIVE,0.9998102784156799
"I tried the new Dash Bank Super App today, and it's amazingly easy and fun.I recommend you download and use it. You really like it",5,2025-02-06 20:21:48,Dashen,Google Play Store,POSITIVE,0.9998507499694824
Gud app kegza ga mezmn endze new aind ermjh kedme nachu hlam,5,2025-02-06 17:44:43,Dashen,Google Play Store,NEGATIVE,0.985221803188324
"Good app, bad security",3,2025-02-06 14:20:36,Dashen,Google Play Store,POSITIVE,0.9893004298210144
On Transaction page only show sent Transaction. Try to include received transaction.,4,2025-02-06 13:25:50,Dashen,Google Play Store,NEGATIVE,0.9956958293914795
Wonderful Application 😍,5,2025-02-05 19:02:00,Dashen,Google Play Store,POSITIVE,0.9998589754104614
I loved it,5,2025-02-05 16:14:14,Dashen,Google Play Store,POSITIVE,0.9998809099197388
አሁን ገና አንድ እርምጃ ቀደማችው,5,2025-02-04 18:19:13,Dashen,Google Play Store,NEGATIVE,0.8832130432128906
I am so thankful for having this best app Dashen one step ahead,5,2025-02-04 15:04:14,Dashen,Google Play Store,POSITIVE,0.999471127986908
Not good this app,1,2025-02-04 13:32:40,Dashen,Google Play Store,NEGATIVE,0.9997790455818176
Best app,5,2025-02-04 12:02:02,Dashen,Google Play Store,POSITIVE,0.999686598777771
Excellent app ever but it needs improvement on speed and transaction lists,1,2025-02-03 21:17:30,Dashen,Google Play Store,NEGATIVE,0.990936815738678
Perfect,5,2025-02-02 23:05:20,Dashen,Google Play Store,POSITIVE,0.9998517036437988
"It does not work functional ,",1,2025-02-02 23:04:28,Dashen,Google Play Store,NEGATIVE,0.9997901320457458
Ok,5,2025-02-02 00:15:21,Dashen,Google Play Store,POSITIVE,0.9997851252555847
all of dashen bank customers use the application it is good to use,5,2025-02-01 21:57:58,Dashen,Google Play Store,POSITIVE,0.9958037734031677
Gret experience,5,2025-02-01 05:43:03,Dashen,Google Play Store,NEGATIVE,0.7600311040878296
All good we need more,3,2025-01-31 08:58:16,Dashen,Google Play Store,POSITIVE,0.9996538162231445
"Dashen super app is easy to use, fast and robust",5,2025-01-31 08:37:38,Dashen,Google Play Store,POSITIVE,0.9997517466545105
it was amazing app.....thank you dashen bank....,5,2025-01-30 23:28:41,Dashen,Google Play Store,POSITIVE,0.9998608827590942
Dashen bank super app for easy life.,5,2025-01-30 20:10:28,Dashen,Google Play Store,POSITIVE,0.7723070383071899
Excellent UI/UX and beyond Banking services👍👍,5,2025-01-30 17:39:16,Dashen,Google Play Store,POSITIVE,0.9995208978652954
Send to oher bank የሚለዉ ዉስጥ ገብተን ወደ addisinternational bank ለመላክ አይሰራም ሁለተኛ ደግሞ ወደ cbe birr ለመላክ account number ይጠይቃል ሞባይል ነበር ነዉ መጠየቅ ያለበት ይመስለኛል,2,2025-01-29 19:10:35,Dashen,Google Play Store,NEGATIVE,0.9945861101150513
Best,5,2025-01-29 11:16:30,Dashen,Google Play Store,POSITIVE,0.9997941851615906
Just Wow,5,2025-01-29 08:41:59,Dashen,Google Play Store,POSITIVE,0.999775230884552
mobile banking to the next level,5,2025-01-28 10:59:00,Dashen,Google Play Store,POSITIVE,0.9409881234169006
Nice,5,2025-01-25 20:20:45,Dashen,Google Play Store,POSITIVE,0.9998552799224854
The first 3 star review is me,3,2025-01-25 14:59:37,Dashen,Google Play Store,POSITIVE,0.9967767596244812
Is not working,1,2025-01-25 09:18:55,Dashen,Google Play Store,NEGATIVE,0.9997809529304504
"Fast, reliable and user friendly. Amazing chatting features. Keep it up! Always one step ahead!",5,2025-01-24 20:44:34,Dashen,Google Play Store,POSITIVE,0.9998725652694702
V good ❗️,5,2025-01-24 09:40:41,Dashen,Google Play Store,POSITIVE,0.9993855953216553
"This app is literally the best thing ever The chat banking is so easy just text and it’s done Super smooth, fast, and honestly a life saverIf you haven’t downloaded it yet you’re missing out big time",5,2025-01-23 18:13:50,Dashen,Google Play Store,POSITIVE,0.9862456321716309
I only see white page,2,2025-01-23 15:52:15,Dashen,Google Play Store,NEGATIVE,0.9910238981246948
Excellent banking app for all your needs! Who needs a physical branch when you can use Dashen Bank Super App Instead! I've never had an issue with anything that Dashen Bank Super App haven't handled swiftly and resolved to my satisfaction and above I don't often write reviews but this is an app/bank that I would highly recommended to everyone 💯 👌👍,5,2025-01-22 16:53:55,Dashen,Google Play Store,POSITIVE,0.9994206428527832
Amizing Application 😍,5,2025-01-22 14:17:28,Dashen,Google Play Store,NEGATIVE,0.9905142784118652
Fastest and easy to use,5,2025-01-22 11:03:09,Dashen,Google Play Store,POSITIVE,0.9997114539146423
Ok,5,2025-01-21 22:26:27,Dashen,Google Play Store,POSITIVE,0.9997851252555847
ጥሩ ነው,5,2025-01-21 15:46:49,Dashen,Google Play Store,NEGATIVE,0.7850591540336609
ስም ብቻ 😏,2,2025-01-21 07:06:04,Dashen,Google Play Store,NEGATIVE,0.8337253928184509
Exellent app with exellent banking system and exellent bank ever,5,2025-01-21 05:57:30,Dashen,Google Play Store,NEGATIVE,0.9579959511756897
Amazing app to use as usual! But why option of transferring to Telebirr and M pesa which was available on Amole app is omitted?? Dasheen is my favourite keep it up.,4,2025-01-20 19:57:00,Dashen,Google Play Store,POSITIVE,0.9711759686470032
Needs some improvement,5,2025-01-20 16:49:52,Dashen,Google Play Store,NEGATIVE,0.998008668422699
Amazing,5,2025-01-20 16:36:48,Dashen,Google Play Store,POSITIVE,0.999875545501709
Amazing super app,5,2025-01-19 16:23:49,Dashen,Google Play Store,POSITIVE,0.9998658895492554
I hope it will be better than amole,5,2025-01-18 13:03:55,Dashen,Google Play Store,POSITIVE,0.9969700574874878
Wly Super App ilove it ❤️ 😍 💖 💕,5,2025-01-18 08:19:42,Dashen,Google Play Store,NEGATIVE,0.9463614821434021
Wow,5,2025-01-17 22:14:07,Dashen,Google Play Store,POSITIVE,0.999592125415802
